a,b,c,d,f,q,i,s,u,x,total_graded_students,total_students,total_surveys,surveys_completed,pending_surveys,course_assignments,expected_1,expected_2,expected_3,objectives_1,objectives_2,objectives_3,objectives_4,critical_thinking_1,critical_thinking_2,critical_thinking_3,critical_thinking_4,organization_1,organization_2,organization_3,organization_4,diverse_1,diverse_2,diverse_3,diverse_4,diverse_5,diverse_0,feedback_1,feedback_2,feedback_3,feedback_4,feedback_5,feedback_6,year,subject_code,course_number,campus_code,professor_name,a%,b%,c%,d%,f%,q%,i%,s%,u%,x%,mean_gpa,q_gpa,mean_expected,mean_objectives,mean_critical_thinking,mean_organization,mean_diverse,mean_feedback
7,0,0,0,0,1,0,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,PBSI,485,1,Brandon Schmeichel,58.333,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,33.333,4.0,3.562,0.0,0.0,0.0,0.0,0.0,0.0
81,87,49,10,5,21,0,0,0,0,232,253,232,151,81,12,0,11,140,0,2,27,122,0,1,33,117,2,7,30,112,8,1,22,53,57,10,1,0,3,30,47,70,2020,PSYC,301,1,Brandon Schmeichel,32.016,34.387,19.368,3.953,1.976,8.3,0.0,0.0,0.0,0.0,2.987,2.781,2.927,3.795,3.768,3.669,4.064,5.199
13,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,PSYC,485,1,Brandon Schmeichel,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0,0,0,0,0,0,0,0,11,11,11,3,8,2,0,0,3,0,0,1,2,0,0,1,2,0,0,1,2,0,0,0,1,2,0,1,0,0,0,2,0,2021,PSYC,621,1,Brandon Schmeichel,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.667,3.667,3.667,4.667,3.667
15,14,0,0,0,0,0,0,0,0,29,29,29,29,0,1,0,1,28,0,0,2,27,0,0,4,25,0,0,5,24,1,0,0,4,24,0,1,0,0,2,8,18,2022,DDHS,3160,1,Brandy S. Cowen,51.724,48.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.517,3.517,2.966,3.931,3.862,3.828,4.724,5.414
149,68,41,7,9,11,0,0,0,0,274,285,274,236,38,13,0,25,211,3,12,70,151,1,12,103,120,3,22,110,101,6,8,32,111,69,10,2,7,21,65,86,55,2021,BIOL,111,1,Breanne L. Harty,52.281,23.86,14.386,2.456,3.158,3.86,0.0,0.0,0.0,0.0,3.245,3.139,2.894,3.564,3.449,3.309,4.013,4.657
162,123,47,16,4,4,1,0,0,0,352,357,353,330,23,15,0,20,310,1,14,96,219,0,20,140,170,2,39,123,166,11,8,33,149,121,8,8,3,36,83,117,83,2022,BIOL,112,1,Breanne L. Harty,45.378,34.454,13.165,4.482,1.12,1.12,0.28,0.0,0.0,0.0,3.202,3.171,2.939,3.615,3.455,3.373,4.121,4.658
38,23,22,10,1,5,1,0,0,0,94,100,95,24,71,1,0,0,24,0,0,2,22,0,0,6,18,0,1,3,20,1,0,0,5,16,2,0,0,0,1,11,12,2022,BIOL,213,1,Breanne L. Harty,38.0,23.0,22.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,2.926,2.803,3.0,3.917,3.75,3.792,4.591,5.458
9,0,0,0,0,0,1,0,0,0,9,10,10,7,3,1,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,3,0,1,1,2,0,0,0,0,0,1,6,2020,EDAD,608,1,Brendan Bartanen,90.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,2.857,5.857
33,5,1,1,3,3,0,0,0,0,43,46,43,7,36,1,1,1,5,0,1,2,4,0,0,1,6,0,1,1,5,0,0,1,0,5,1,0,0,1,1,0,5,2022,GEOG,213,1,Brendan W. Lawrence,71.739,10.87,2.174,2.174,6.522,6.522,0.0,0.0,0.0,0.0,3.488,3.293,2.571,3.429,3.857,3.571,4.667,5.286
16,7,2,0,0,0,0,0,0,0,25,25,25,13,12,1,0,0,13,0,0,0,13,0,0,3,10,0,0,1,12,0,0,0,3,10,0,0,0,0,3,2,8,2022,POLS,323,1,Brenna G. Armstrong,64.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3.56,3.0,4.0,3.769,3.923,4.769,5.385
54,55,31,19,6,26,1,0,0,0,165,192,166,128,38,7,0,11,117,2,10,23,93,1,3,17,107,0,5,54,69,7,2,17,47,36,19,3,3,16,33,39,34,2022,CSCE,121,1,Brennen R. Taylor,28.125,28.646,16.146,9.896,3.125,13.542,0.521,0.0,0.0,0.0,2.8,2.487,2.914,3.617,3.797,3.5,3.945,4.594
37,12,5,3,3,4,0,0,0,0,60,64,60,18,42,3,0,3,15,0,0,4,14,0,0,3,15,0,0,5,13,0,0,3,7,8,0,0,0,0,4,7,7,2021,CSCE,206,1,Brennen R. Taylor,57.812,18.75,7.812,4.688,4.688,6.25,0.0,0.0,0.0,0.0,3.283,3.109,2.833,3.778,3.833,3.722,4.278,5.167
69,121,21,1,1,1,0,0,0,0,213,214,213,213,0,9,0,39,174,2,10,64,137,0,12,42,159,1,12,58,142,5,4,17,71,105,11,0,8,15,65,68,57,2020,ACCT,407,1,Brent A. Garza,32.243,56.542,9.813,0.467,0.467,0.467,0.0,0.0,0.0,0.0,3.202,3.189,2.817,3.577,3.69,3.601,4.322,4.709
8,1,1,0,0,0,1,0,0,0,10,11,11,1,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,ARCH,444,1,Brent Fortenberry,72.727,9.091,9.091,0.0,0.0,0.0,9.091,0.0,0.0,0.0,3.7,3.7,3.0,4.0,4.0,3.0,4.0,5.0
29,0,0,0,0,0,0,0,0,0,29,29,29,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,CARC,311,1,Brent Fortenberry,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,0,0,0,0,0,0,0,0,29,29,29,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,CARC,331,1,Brent Fortenberry,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0,0,0,0,0,0,0,0,6,6,6,3,3,1,0,0,3,0,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,2,2021,INTA,604,1,Brent J. Talbot,66.667,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667,3.667,3.0,3.667,3.333,3.667,4.667,5.0
26,21,1,2,5,3,1,0,0,0,55,59,56,12,44,6,0,0,12,0,0,0,12,0,0,1,11,0,0,1,11,0,0,0,1,11,0,0,0,0,3,4,5,2020,INTA,605,1,Brent J. Talbot,44.068,35.593,1.695,3.39,8.475,5.085,1.695,0.0,0.0,0.0,3.109,2.974,3.0,4.0,3.917,3.917,4.917,5.167
5,11,2,1,0,1,1,0,0,0,19,21,20,4,16,1,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,4,2022,GEOL,203,1,Brent Miller,23.81,52.381,9.524,4.762,0.0,4.762,4.762,0.0,0.0,0.0,3.053,2.925,3.0,4.0,4.0,4.0,4.0,6.0
15,10,3,1,0,0,2,0,0,0,29,31,31,11,20,2,0,1,10,0,0,3,8,0,1,5,5,0,0,8,3,0,0,0,5,6,0,0,0,0,2,4,5,2020,GEOL,450,1,Brent Miller,48.387,32.258,9.677,3.226,0.0,0.0,6.452,0.0,0.0,0.0,3.345,3.345,2.909,3.727,3.364,3.273,4.545,5.273
11,1,0,0,0,0,1,0,0,0,12,13,13,3,10,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0,3,0,2021,GEOL,645,1,Brent Miller,84.615,7.692,0.0,0.0,0.0,0.0,7.692,0.0,0.0,0.0,3.917,3.917,3.0,4.0,4.0,4.0,4.333,5.0
7,1,0,0,0,0,0,0,0,0,8,8,8,4,4,1,0,0,4,0,0,1,3,0,0,0,4,0,1,2,1,0,0,0,1,3,0,0,0,0,0,2,2,2022,FINC,425,1,Brent R. Adams,87.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,3.875,3.0,3.75,4.0,3.0,4.75,5.5
18,0,0,0,0,0,0,0,0,0,18,18,13,8,5,1,0,1,7,0,0,1,7,0,0,1,7,0,1,5,2,0,0,0,1,6,1,0,0,0,1,3,4,2021,FINC,485,1,Brent R. Adams,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.875,3.875,3.875,3.125,4.857,5.375
9,0,0,0,0,0,0,0,0,0,9,9,9,2,7,1,0,1,1,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,2022,FINC,489,1,Brent R. Adams,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,4.0,4.0,3.5,4.5,5.5
8,0,0,0,0,0,0,0,0,0,8,8,8,5,3,1,0,2,3,0,0,1,4,0,1,1,3,0,2,0,3,1,0,1,0,3,0,0,0,0,1,1,3,2021,FINC,685,1,Brent R. Adams,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6,3.8,3.4,3.2,3.8,5.4
5,0,0,0,0,0,0,0,0,0,5,5,5,3,2,1,0,0,3,0,0,0,3,0,0,0,3,0,1,1,1,0,0,0,0,3,0,0,0,1,1,0,1,2022,FINC,689,1,Brent R. Adams,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.333
153,159,124,35,15,42,0,0,0,0,486,528,486,251,235,3,6,38,207,10,43,106,92,2,18,82,149,3,25,104,119,10,26,66,72,35,42,19,21,52,65,54,40,2020,MATH,140,1,Bret J. Lockhart,28.977,30.114,23.485,6.629,2.841,7.955,0.0,0.0,0.0,0.0,2.823,2.638,2.801,3.116,3.506,3.351,3.459,3.932
26,28,22,8,3,12,0,0,0,0,87,99,87,62,25,1,1,6,55,1,8,18,35,0,1,15,46,1,3,14,44,1,2,10,24,20,5,1,2,6,15,28,10,2022,MATH,142,1,Bret J. Lockhart,26.263,28.283,22.222,8.081,3.03,12.121,0.0,0.0,0.0,0.0,2.759,2.485,2.871,3.403,3.726,3.629,4.053,4.565
686,509,336,88,93,148,24,0,0,0,1712,1884,1739,984,755,61,4,38,942,5,27,215,737,3,24,236,721,5,11,147,821,21,38,209,292,250,174,14,9,65,295,363,238,2021,MATH,151,1,Bret J. Lockhart,36.412,27.017,17.834,4.671,4.936,7.856,1.274,0.0,0.0,0.0,2.939,2.745,2.953,3.711,3.702,3.813,3.879,4.726
208,159,112,24,24,27,2,0,0,0,527,556,529,342,187,18,0,4,338,2,4,59,277,0,6,64,272,0,3,40,299,4,11,73,93,96,65,12,0,21,94,122,93,2022,MATH,152,1,Bret J. Lockhart,37.41,28.597,20.144,4.317,4.317,4.856,0.36,0.0,0.0,0.0,2.954,2.835,2.988,3.787,3.778,3.865,3.96,4.734
32,0,0,0,0,0,0,0,0,0,32,32,32,14,18,1,0,6,8,0,4,6,4,0,2,9,3,0,2,8,4,0,2,3,6,3,0,4,0,1,4,2,3,2020,MGMT,632,1,Brett L. Cornwell,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.571,3.0,3.071,3.143,3.714,3.643
16,0,0,0,0,0,0,0,0,0,16,16,16,7,9,2,0,1,6,0,1,0,6,0,0,0,7,0,0,3,4,0,0,1,2,4,0,1,0,0,0,2,4,2022,MSCI,689,1,Brett M. Mitchell,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.857,3.714,4.0,3.571,4.429,5.0
12,5,1,1,0,0,0,0,0,0,19,19,19,6,13,1,0,0,6,0,0,0,6,0,0,1,5,0,0,0,6,0,0,1,0,4,1,0,0,0,1,2,3,2021,NRSC,320,1,Brian A. Anderson,63.158,26.316,5.263,5.263,0.0,0.0,0.0,0.0,0.0,0.0,3.474,3.474,3.0,4.0,3.833,4.0,4.6,5.333
7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NRSC,485,1,Brian A. Anderson,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39,29,12,4,2,5,0,0,0,0,86,91,86,46,40,1,0,2,44,0,1,2,43,0,0,10,36,0,0,4,42,1,0,1,8,31,5,2,0,0,12,10,22,2022,PBSI,320,1,Brian A. Anderson,42.857,31.868,13.187,4.396,2.198,5.495,0.0,0.0,0.0,0.0,3.151,3.005,2.957,3.913,3.783,3.913,4.659,5.043
7,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,PBSI,485,1,Brian A. Anderson,87.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,3.875,0.0,0.0,0.0,0.0,0.0,0.0
74,63,17,5,2,12,0,0,0,0,161,173,161,42,119,4,0,1,41,0,0,7,35,0,1,10,31,0,1,6,35,4,0,5,11,19,3,1,0,1,13,10,17,2020,PSYC,320,1,Brian A. Anderson,42.775,36.416,9.827,2.89,1.156,6.936,0.0,0.0,0.0,0.0,3.255,3.064,2.976,3.833,3.714,3.81,4.051,4.952
12,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,PSYC,485,1,Brian A. Anderson,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2,0,0,0,0,1,0,0,0,30,31,31,13,18,2,0,1,12,0,0,2,11,0,1,3,9,0,0,1,12,2,0,2,4,5,0,0,0,0,1,3,9,2021,PSYC,689,1,Brian A. Anderson,90.323,6.452,0.0,0.0,0.0,0.0,3.226,0.0,0.0,0.0,3.933,3.933,2.923,3.846,3.615,3.923,3.769,5.615
45,17,6,0,0,1,0,0,0,0,68,69,68,19,49,1,3,1,15,3,2,6,8,0,3,5,11,2,1,6,10,2,2,4,6,4,1,0,2,1,3,6,7,2020,AGEC,317,1,Brian A. Toney,65.217,24.638,8.696,0.0,0.0,1.449,0.0,0.0,0.0,0.0,3.574,3.529,2.632,3.0,3.421,3.263,3.444,4.789
8,11,2,0,0,0,4,0,0,0,21,25,25,7,18,2,0,2,5,0,1,1,5,0,0,1,6,0,2,4,1,1,0,1,2,3,0,0,0,1,2,4,0,2021,ARCH,607,1,Brian C. Gibbs,32.0,44.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.286,3.286,2.714,3.571,3.857,2.857,3.857,4.429
18,1,0,0,0,0,1,0,0,0,19,20,20,7,13,2,0,1,6,0,0,1,6,0,0,1,6,0,1,2,4,1,0,1,1,4,0,0,0,0,2,3,2,2021,ARCH,608,1,Brian C. Gibbs,90.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.947,3.947,2.857,3.857,3.857,3.429,4.0,5.0
5,15,3,1,0,0,0,0,0,0,24,24,24,6,18,1,0,1,5,0,1,0,5,0,1,0,5,0,0,2,4,1,1,0,0,4,0,0,0,0,0,4,2,2021,MKTG,336,1,Brian E. Molhusen,20.833,62.5,12.5,4.167,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.833,3.667,3.667,3.667,3.833,5.333
10,23,5,0,0,0,0,0,0,0,38,38,38,13,25,2,0,0,13,0,1,3,9,0,0,5,8,0,0,3,10,1,1,1,2,8,0,1,0,0,3,4,5,2020,MKTG,436,1,Brian E. Molhusen,26.316,60.526,13.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132,3.132,3.0,3.615,3.615,3.769,4.154,4.846
98,154,58,2,1,0,0,0,0,0,313,313,313,150,163,2,0,17,133,1,7,48,94,1,10,56,83,0,2,34,114,2,2,26,58,51,11,4,1,11,37,55,42,2021,VTPB,922,1,Brian F. Porter,31.31,49.201,18.53,0.639,0.319,0.0,0.0,0.0,0.0,0.0,3.105,3.105,2.887,3.567,3.473,3.747,4.108,4.76
188,199,71,2,0,0,0,0,0,1,460,461,461,172,289,3,1,7,164,0,5,32,135,2,7,68,95,0,1,22,149,2,2,27,60,66,15,5,4,8,32,65,58,2020,VTPB,923,1,Brian F. Porter,40.781,43.167,15.401,0.434,0.0,0.0,0.0,0.0,0.0,0.217,3.246,3.246,2.948,3.756,3.488,3.86,4.185,4.872
17,16,6,1,0,1,0,0,0,0,40,41,40,19,21,1,0,1,18,0,0,0,19,0,0,4,15,0,0,1,18,3,0,0,0,15,1,0,0,0,0,7,12,2020,HIST,453,1,Brian J. Rouleau,41.463,39.024,14.634,2.439,0.0,2.439,0.0,0.0,0.0,0.0,3.225,3.159,2.947,4.0,3.789,3.947,4.333,5.632
35,42,8,0,0,0,0,0,0,0,85,85,85,37,48,2,0,0,37,0,0,1,36,0,0,6,31,0,0,1,36,1,0,0,2,33,1,0,0,0,3,10,24,2021,HIST,458,1,Brian J. Rouleau,41.176,49.412,9.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.318,3.318,3.0,3.973,3.838,3.973,4.833,5.568
17,0,0,0,0,0,1,0,0,0,17,18,18,10,8,2,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,0,0,0,9,0,0,0,0,0,0,10,2021,HIST,631,1,Brian J. Rouleau,94.444,0.0,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.6,6.0
17,52,52,7,6,38,0,0,0,0,134,172,134,32,102,1,1,5,26,2,1,10,19,1,9,9,13,0,1,10,21,2,2,6,9,12,1,2,3,5,8,6,8,2021,HIST,230,1,Brian Linn,9.884,30.233,30.233,4.07,3.488,22.093,0.0,0.0,0.0,0.0,2.5,2.058,2.781,3.438,3.062,3.625,3.871,4.156
45,30,12,6,1,5,0,0,0,0,94,99,94,11,83,1,0,0,11,0,0,3,8,1,2,3,5,0,1,3,7,2,0,0,1,7,1,4,0,1,2,1,3,2021,HIST,234,1,Brian Linn,45.455,30.303,12.121,6.061,1.01,5.051,0.0,0.0,0.0,0.0,3.191,3.056,3.0,3.727,3.091,3.545,4.1,3.455
20,9,8,2,3,3,0,0,0,0,42,45,42,10,32,1,0,3,7,1,1,0,8,2,0,3,5,0,1,1,8,0,1,1,2,6,0,0,1,1,1,2,5,2022,HIST,444,1,Brian Linn,44.444,20.0,17.778,4.444,6.667,6.667,0.0,0.0,0.0,0.0,2.976,2.811,2.7,3.5,3.1,3.7,4.3,4.9
10,20,10,1,1,0,0,0,0,0,42,42,43,25,18,1,0,1,24,0,0,7,18,0,0,11,14,0,1,3,21,6,0,2,8,9,0,1,0,1,7,6,10,2020,HIST,445,1,Brian Linn,23.81,47.619,23.81,2.381,2.381,0.0,0.0,0.0,0.0,0.0,2.881,2.881,2.96,3.72,3.56,3.8,3.56,4.88
3,7,2,0,0,3,0,0,0,0,12,15,12,1,11,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2021,HIST,481,1,Brian Linn,20.0,46.667,13.333,0.0,0.0,20.0,0.0,0.0,0.0,0.0,3.083,2.567,2.0,2.0,2.0,4.0,3.0,5.0
4,4,0,0,0,0,1,0,0,0,8,9,9,3,6,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,2022,HIST,645,1,Brian Linn,44.444,44.444,0.0,0.0,0.0,0.0,11.111,0.0,0.0,0.0,3.5,3.5,3.0,4.0,4.0,4.0,5.0,6.0
10,1,0,0,0,1,0,0,0,0,11,12,11,9,2,1,0,1,8,0,0,3,6,0,1,3,5,0,0,1,8,3,0,0,3,3,0,0,0,0,1,1,7,2020,HIST,646,1,Brian Linn,83.333,8.333,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,3.909,3.625,2.889,3.667,3.444,3.889,3.333,5.667
23,1,0,0,0,0,0,0,0,0,24,24,24,7,17,1,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,1,4,2,0,0,0,0,3,4,2021,BUSH,631,1,Brian Nakamura,95.833,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.958,3.958,3.0,4.0,4.0,4.0,4.8,5.571
11,0,0,0,0,0,0,0,0,0,11,11,11,10,1,1,0,0,10,0,0,0,10,0,0,0,10,0,0,1,9,1,0,0,2,7,0,0,0,0,0,3,7,2022,PSAA,601,1,Brian Nakamura,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,3.9,4.4,5.7
96,4,0,0,1,1,0,0,0,0,101,102,101,38,63,5,0,0,38,0,1,5,32,0,0,8,30,0,0,6,32,2,0,2,8,25,1,0,0,1,1,6,30,2020,PSAA,611,1,Brian Nakamura,94.118,3.922,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,3.921,3.887,3.0,3.816,3.789,3.842,4.459,5.711
26,1,0,0,4,0,2,0,0,0,31,33,32,9,23,2,0,0,9,0,1,0,8,0,0,2,7,0,0,1,8,2,0,0,1,6,0,0,0,0,0,1,8,2021,PSAA,617,1,Brian Nakamura,78.788,3.03,0.0,0.0,12.121,0.0,6.061,0.0,0.0,0.0,3.452,3.452,3.0,3.778,3.778,3.889,4.0,5.889
89,1,0,0,1,0,1,0,0,0,91,92,92,39,53,4,0,2,37,1,1,7,30,0,1,10,28,0,1,9,29,2,0,4,8,25,0,0,1,0,3,8,27,2021,PSAA,630,1,Brian Nakamura,96.739,1.087,0.0,0.0,1.087,0.0,1.087,0.0,0.0,0.0,3.945,3.945,2.949,3.692,3.692,3.718,4.385,5.538
104,7,3,1,2,1,0,0,0,0,117,118,117,40,77,5,0,2,38,0,1,6,33,0,0,15,25,0,1,4,35,3,0,2,9,26,0,0,0,2,2,9,27,2020,PSAA,634,1,Brian Nakamura,88.136,5.932,2.542,0.847,1.695,0.847,0.0,0.0,0.0,0.0,3.795,3.767,2.95,3.8,3.625,3.85,4.375,5.525
29,1,0,0,0,0,0,0,0,0,30,30,30,16,14,2,0,1,15,0,0,1,15,0,0,2,14,0,0,2,14,0,0,0,3,13,0,0,0,0,0,5,11,2021,PSAA,675,1,Brian Nakamura,96.667,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967,3.967,2.938,3.938,3.875,3.875,4.812,5.688
44,0,0,0,0,0,0,0,0,0,44,44,44,16,28,3,0,0,16,0,0,3,13,0,0,4,12,0,0,5,11,3,0,1,2,9,1,0,0,0,0,5,11,2020,PSAA,676,1,Brian Nakamura,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.812,3.75,3.688,3.933,5.688
38,39,2,0,0,0,0,0,0,0,79,79,79,17,62,1,0,2,15,0,1,2,14,0,0,7,10,0,1,1,15,0,0,1,6,10,0,0,0,1,1,6,9,2021,SPMT,272,1,Brian P. McCullough,48.101,49.367,2.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.456,3.456,2.882,3.765,3.588,3.824,4.529,5.353
223,18,2,2,1,2,0,0,0,0,246,248,246,79,167,1,1,13,65,4,11,31,33,2,13,35,29,1,7,23,48,1,4,4,25,44,1,5,4,15,15,21,19,2022,SPMT,337,1,Brian P. McCullough,89.919,7.258,0.806,0.806,0.403,0.806,0.0,0.0,0.0,0.0,3.87,3.843,2.81,3.177,3.152,3.494,4.372,4.266
102,39,0,0,0,1,0,0,0,0,141,142,141,31,110,3,0,4,27,0,1,5,25,0,2,9,20,0,0,5,26,2,0,0,12,17,0,1,0,2,7,10,11,2021,SPMT,366,1,Brian P. McCullough,71.831,27.465,0.0,0.0,0.0,0.704,0.0,0.0,0.0,0.0,3.723,3.701,2.871,3.774,3.581,3.839,4.355,4.871
89,19,1,0,0,1,0,0,0,0,109,110,109,34,75,6,1,5,28,2,4,9,19,2,5,10,17,1,4,10,19,3,2,4,12,13,0,2,2,4,9,11,6,2020,SPMT,610,1,Brian P. McCullough,80.909,17.273,0.909,0.0,0.0,0.909,0.0,0.0,0.0,0.0,3.807,3.777,2.794,3.324,3.235,3.382,3.882,4.265
20,5,0,0,1,1,1,0,0,4,26,32,31,4,27,1,0,0,4,1,0,0,3,1,0,1,2,0,0,0,4,0,0,1,0,3,0,0,0,1,1,1,1,2021,SPMT,613,1,Brian P. McCullough,62.5,15.625,0.0,0.0,3.125,3.125,3.125,0.0,0.0,12.5,3.654,3.537,3.0,3.25,3.0,4.0,4.5,4.5
10,12,0,0,0,0,0,0,0,0,22,22,22,13,9,2,0,2,11,0,0,4,9,0,0,1,12,0,1,4,8,2,0,1,2,8,0,0,0,0,0,4,9,2022,SPMT,682,1,Brian P. McCullough,45.455,54.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.455,3.455,2.846,3.692,3.923,3.538,4.077,5.692
78,101,51,17,5,14,0,0,0,0,252,266,252,73,179,4,0,2,71,0,1,11,61,0,3,28,42,0,0,10,63,1,0,5,23,39,5,5,0,3,9,27,29,2021,BESC,204,1,Brian Shaw,29.323,37.97,19.173,6.391,1.88,5.263,0.0,0.0,0.0,0.0,2.913,2.786,2.973,3.822,3.534,3.863,4.456,4.918
6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,BESC,485,1,Brian Shaw,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,11,5,2,2,0,0,0,0,0,48,48,48,9,39,3,0,2,7,0,1,3,5,0,1,4,4,0,2,4,3,0,0,1,4,2,2,0,0,2,3,3,1,2021,PLPA,303,1,Brian Shaw,58.333,22.917,10.417,4.167,4.167,0.0,0.0,0.0,0.0,0.0,3.271,3.271,2.778,3.444,3.333,3.111,4.143,4.333
13,3,0,0,0,0,0,0,0,0,16,16,16,2,14,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,2021,PLPA,606,1,Brian Shaw,81.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.812,3.812,3.0,4.0,3.0,4.0,4.0,4.5
23,13,9,5,5,0,0,0,0,7,55,62,62,17,45,1,0,8,9,0,4,7,6,0,2,8,7,1,11,4,1,0,0,5,7,4,1,1,0,3,4,7,2,2022,BIMS,320,1,Brian W. Davis,37.097,20.968,14.516,8.065,8.065,0.0,0.0,0.0,0.0,11.29,2.8,2.8,2.529,3.118,3.294,2.294,3.938,4.294
